Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Ret_MinusTwo,Ret_MinusOne,Ret_2,Ret_3
,,-0.6707514109622106,,3.0,0.00039256952401596403,0.002389939274818273,-5.3657825233155864e-06,0.0005320211528044012
,-0.16400499024663018,-0.4510978252128516,,1.0,0.01679537155242403,0.03268065103050313,-1.5938131997962178e-05,-9.889113934192357e-06
,,-0.4575004370762333,-0.2680364710490431,7.0,-0.0211248280001522,0.0412598588772819,,
,0.18900936220105785,-0.4282364590873603,,8.0,0.030685340711862973,0.011636462050336869,-0.0026509588646203104,0.0005193468556238956
,0.12420587630853275,-0.2283378639517826,-0.0935243725454706,8.0,0.031431055114167133,0.003384280397884173,7.284041511436286e-05,-3.4472443352096536e-05
,-2.106682283989845,2.164414486854754,1.948205513790812,2.0,-0.003468653741508217,-0.0052901921461277175,0.0003182545913539221,-0.0003159988416452151
,,1.1346928567291117,1.1005599021497867,8.0,-0.024263489200735767,-0.009615666995248077,0.0004796370975999631,-7.575326136746422e-05
,-0.7147213865179783,0.3592329437845374,1.3036109482702132,6.0,0.03211014282292453,-0.026350732977326263,-0.00021959894965568647,0.00019667081901757617
,-0.19531461642655565,1.0089872380932725,0.7625561718074275,5.0,-0.0288798647986254,-0.009139982650787332,0.000939684833470061,-0.0001872800668377115
,-0.5635774814461363,-0.09934886997331893,0.2018820702330188,2.0,0.010355740588540763,0.01248534026176264,0.00123134037085275,1.139868441293822e-05
,0.14324869320476796,0.3896431276130642,0.5083777433432142,7.0,0.003461952391286959,0.0010135227338635812,-0.00012199670658474243,
1.0,1.6271776599245684,0.31773076018171514,-0.5460100156925137,9.0,0.0003237511841725968,-0.01851708570904593,1.766054462236054e-05,0.00018670094409124568
,,-0.479513609338649,,1.0,0.0022266644472037933,-0.0157026380824125,-4.479602759167859e-06,-0.0006371048640952885
,3.3178209931773788,0.5319894728628972,0.5003795094731884,9.0,0.0014948799546509984,-0.019744707973115484,0.00046769850086256736,9.903544197694368e-05
,-0.8182446624360815,1.2629622711390784,0.5568860939243728,5.0,-0.0010411706727445744,-0.011173615353150602,0.00026614732327610564,-0.000267995906958743
,-1.0414627816058442,0.9279798875721436,0.9587122576023108,4.0,-0.012593877738897344,0.023230453255767967,-0.0005518203948024316,-8.31314025838186e-06
,,0.09542728410315897,0.33791157454853143,5.0,0.009464540818883664,0.00511919327550985,-0.0008205276491758442,0.00018203268264778373
1.0,-1.204640772606924,1.57877703639204,,1.0,0.01813904778394564,0.0012438316105438758,0.0005510083952313832,2.7230725312942574e-06
,0.01287235691553,-0.7908008009600889,-0.30460291116567384,2.0,-0.024379806196297583,-0.010838322571382794,0.00016839270295228588,-0.0003300790703406793
8.0,-0.8556744095347967,0.9462403435583228,,3.0,-0.004358996356308889,0.0005203423599664658,0.0005333659877980788,-1.647858711628051e-06
,,-0.002437233182044377,-1.2336709646810669,9.0,-0.020134172529857428,-0.03685308048017219,0.0005309647142167781,-0.0011343884400392575
,0.016470476291192485,0.16564379208896726,0.029540083255909,8.0,0.25260161783818824,-0.07324061889472877,0.0020312297293300537,-1.872554945060268e-05
,-1.1719889596908597,4.204861790706822,2.5596664232809907,6.0,-0.009455721116272828,-0.00021392591581196075,0.00023984422555593668,4.3382349971410336e-06
,,1.0249386972651429,1.0396618782985063,5.0,-0.03588722483734773,0.012095583928555032,-2.9168723580587275e-05,0.0007341209861793867
,1.4424628312603038,1.3383108121146101,,1.0,0.007829006278452412,-0.015020602102712175,-0.0005724183583802253,-0.00017378745846726942
,-0.25424356345355204,0.014468650386323306,0.025563411141058617,7.0,0.024792093733817026,-0.00041705697680400814,-0.0004580676448098863,-0.0009134603088403196
,0.4076126976174629,-0.4828970256773958,-0.2334783978895477,8.0,0.003127212845989352,0.002222668679902654,7.5630111523851154e-06,-0.0004942471627164911
,-0.4794615511736341,-0.17150533035879845,0.3070106579761041,6.0,0.027916457473037136,0.004861592502517424,-8.863275961696147e-05,8.278541899530819e-05
,-0.40304369698597,-0.8502415602359518,-0.7585566382259814,8.0,-0.0032249025253382425,0.14729218514482142,-0.0005236998348621614,-0.002085010319091762
2.0,-1.0553845928577228,2.1141462139042413,1.9370673076802007,6.0,-0.000899271367687309,-0.008359415120397158,-0.0004470200682643923,0.0001453470052138178
,1.8982896813059416,0.57930729202359,,1.0,0.013250442219681436,-0.03037862790983448,0.0008785813280812843,-0.0011644435092850085
,-0.5105381968152509,0.2483399796474282,0.24011625676174184,7.0,0.0531429806305617,0.03425491905878912,0.0008200047682380071,-0.0015011817611128096
,,-0.5028707197298157,0.16983539951070056,8.0,0.026823134804673104,0.01541707130773844,-0.0003173093497166628,-0.0003118378683184773
,-0.8303936003361584,0.2991788296220396,0.3433003383648481,8.0,0.01866792029447721,0.043644897698923255,0.0004440103275322206,-3.2435772931957733e-06
7.0,-2.511423479651428,2.5109771250937274,,1.0,0.004103890962393729,-0.05262126942460741,-0.001944594558511312,0.002940436614674519
,1.6889842551106709,0.2199078405940932,,2.0,-0.002203843991983077,-0.019510389026245644,0.0008607623407380747,1.4493407541377075e-06
,-2.190754322081442,0.570743140155191,0.9445750742565427,1.0,0.04502963739057346,-0.044722315129896016,3.5336482209579743e-06,-0.0010918168184136053
6.0,-1.02432215805883,2.6109605169191683,0.9169435557394836,2.0,-0.017418334883213774,0.034146004657553526,-0.0006008099498336053,0.0002988585678598324
,,3.321387852708623,1.1500704970942341,9.0,-0.008168091240546462,-0.0008235558569276691,0.00017671544746357748,-7.864212511781715e-05
,-1.3823980703601784,1.7948285625700953,1.8475228198050624,6.0,0.002916500491273267,0.0019773334799023648,0.0001973806317152712,6.252961763875256e-05
,1.4949328491461022,-0.4497524062632364,0.06042021615864969,7.0,0.02604210041660781,-0.007742586626414046,-0.0004986313018237414,0.0001425393967596996
,0.2838613544258421,-0.3883575800304945,0.1376653226986423,7.0,-0.011928592732379013,0.0048767848133700244,-0.000180684577115988,-1.2030199344626177e-06
7.0,-0.7700235981238377,,-0.2347937985646982,10.0,0.001609084437372625,0.008695453001699167,-6.6148918936112724e-06,0.000952212300757006
2.0,-0.7194247362132887,-0.23797502088223665,-0.37290146113069456,7.0,0.02842695891313772,0.016040085940317358,0.0011298500745709975,0.0011120366414153358
,-1.6059490969322419,0.9938362652679212,,3.0,0.0019945286877934647,0.005458049250461008,-0.00015849051406732168,-0.0003299889643759939
,-1.3991196085283752,1.0930399109859044,1.425821824539686,2.0,0.012854844235178057,0.0031573974401730705,0.0006012097506349233,-0.00039102190461715286
,-1.0902410059931251,0.19267388756249,0.2303766495249961,7.0,0.00975957472762994,-0.09159884501449364,3.175318259425581e-05,-0.00046280269161446796
,0.3651986527520715,-0.21466962189239816,,1.0,-0.022543767967177136,-0.07384841808801555,0.0005077697380127887,-0.0005048845418103566
,,1.5348266414405034,1.3729301080708536,6.0,-0.006550658440185582,-0.017657215748599363,0.0006388706482016548,0.00034040871928053774
5.0,-1.1267991941980773,3.1056045178774228,,1.0,-0.08321121489809802,-0.08588446325386245,5.217076056990014e-06,-2.537962205538228e-06
,1.6924377825222543,0.9644220993598608,,1.0,-5.8102896363756725e-05,0.0009245318079357707,2.4738508275867435e-05,-0.0007045195424026353
,,-0.4088774033079538,-0.3620502622405677,1.0,-0.007136105571832145,-0.00016011299558042337,-0.0031289292625947315,0.00106220251491599
,-1.0710398456315722,0.9332336456330876,,3.0,-0.013637129212848372,-0.009884238837869165,0.0007997949399403789,-0.0007041755138438284
,-0.2887447146563319,-0.4744495427583082,-0.26077558453375177,9.0,-0.002801094776250637,0.0256889131075004,0.00020904066726897352,-0.000388444707384321
,-0.5105744516310523,1.4282642686435492,,1.0,0.004799258328948345,-0.011748054053291952,-0.00013613197265249116,-0.0001234114386261672
,-0.9289499640837264,-0.6623418013862435,-0.43388781430406176,8.0,-0.025086092963854136,-0.011751215987360149,-2.0472142346114943e-05,-1.216112949271468e-05
5.0,-0.20927260309088405,1.0770892996421233,0.8856895678044481,5.0,-0.027682259353303342,0.0263604255972667,-0.0022752324254859627,0.0016472843171612096
1.0,-1.3212507697166809,1.7951724395065625,1.4354339035370949,8.0,0.011440151025313393,0.009451323458854712,-0.00020755417689530305,0.00027548261109299285
,-1.0112088183855408,0.7712799205608059,1.091061236304167,5.0,-0.007027766887818175,2.5827823447547964e-05,3.408407841167385e-06,-0.0007144761438518676
,,2.518141465708865,1.0986815619215435,1.0,0.010571051374331305,-0.008899316582346026,-0.0002821614705700473,0.0003447562084527904
,2.9409934116339547,0.5899035272982809,0.6395837446624039,9.0,-0.03997777295793503,-0.005508045472537532,4.885278670141466e-05,0.0006813044522817947
,3.2073791877677733,2.7554525513554258,2.050549520904775,1.0,-0.02162499725771521,-0.001676412341691118,-0.00015706714651901274,9.507744665875232e-06
,-1.6848702268887519,0.558353244293718,1.0667768747276645,1.0,-0.04311073629482689,-0.029551431269706482,0.0002998579312115064,-0.0012133683118926545
,-0.4810933760747902,0.7952263593910401,0.8985325046993355,1.0,-0.003507417559837297,-0.014501893169092353,-0.00024277030132552089,-0.0008263409517253106
,,-0.2203229081309502,0.5440243486059608,1.0,-0.011468104490864977,-0.0237084626881852,-0.0008609674890021008,-0.0004264753725439049
,1.853867883833164,1.9406381842632177,,3.0,0.045325474257506215,0.03326193171772167,,-0.0005313406266004004
,-0.2257766476512847,-0.3993601941553826,-0.31250280509733164,2.0,0.007262415292152924,-0.0037893284277682967,0.000548140675098176,-0.0005407646889254881
,0.12887740737776182,-0.6250634436055501,,1.0,0.024665174981783,-0.01630409656700722,-0.00031399741422628337,-1.5244910447102825e-05
,-0.29855574051869993,-0.09760328631751812,-0.09190306359739962,5.0,0.04970896349263183,0.0546822293270894,-0.00030523355760403323,-0.0006166495198570263
,-0.05424804892517874,-0.4840195789666842,0.031659239365366486,8.0,0.006922652208322654,0.0006621675768475053,-0.0008916397521280674,-1.125035361760535e-05
,-1.0639445298184338,0.0671023216721131,0.0442406062380868,8.0,0.03900196005102002,-3.348086863835667e-07,-0.0002223127197449549,-0.001537707698589716
,0.0479340433672108,-0.2973830569924158,,7.0,0.013757420200594877,-0.0049835292891914395,,-2.371090169765944e-05
,-2.2181442674827307,2.0680764223977732,1.873821508837048,2.0,-0.010487634982884677,-0.02233148005114044,0.0008945939470336213,0.0008421569179905416
,-0.3704506725957049,0.2218924824000999,-0.4032009283522344,10.0,0.0195126525410268,-0.03477038047224811,1.73162648048391e-05,-2.1967963104032826e-05
,0.5048611399642079,-0.7436005051982246,-0.5934952263501609,6.0,-0.02829474660953088,0.040829566745868816,0.0019814381220031475,-0.000431308152589318
1.0,-1.1342017639253794,0.9829040801711724,1.062344666928624,4.0,0.015530647545635712,0.00637195658913143,-0.0017707651670656782,0.0017742181580094503
,,-0.2080581475480112,-0.29186724730717484,5.0,0.011584264598623752,0.024651305790326056,,1.5446358120279932e-07
,2.644762056693704,0.2869506608914533,0.14437331687844487,8.0,-0.02324038368351452,0.02878821179430023,6.829561430823692e-06,1.839909535821458e-05
4.0,-1.9326826616016928,1.6375939548683005,1.8920925828119484,2.0,-0.0040810034379308215,-0.004444936976455514,-0.0007325547640658422,-5.24147427036115e-06
,0.07838125078797273,0.15693706279736175,0.5950633317849154,7.0,0.028127747147037672,-0.007119829886033095,3.141154380103152e-06,1.8139456672266282e-06
,,-0.3789816157691063,-0.5230105298210306,1.0,-0.054696701405577586,7.014533360751366e-05,0.0021756548245144467,-1.5287483201345985e-05
,,1.2388662435695652,1.249322241850485,1.0,0.004698130346308238,0.006815689966862006,-0.0005737211075816906,
4.0,-1.2002326351350312,2.9080064393911984,,1.0,-0.05019276120351775,0.018438192760850708,-0.00034017882232910304,0.00033981688208746964
1.0,-1.0045699266004056,2.2511364461590544,0.7918029681398074,2.0,-0.001993768080662352,0.00599959565164959,-0.00031734904425283547,-0.00014137209472381122
,-1.7764116717406644,3.294852127336524,2.0530498715928367,5.0,-0.01874192741990896,0.015571547926888082,8.544422597599099e-05,-3.0604670810812106e-06
,-0.5624274564640602,0.05072122749253828,0.256124699701726,2.0,-0.033503839880640214,0.04549921686014311,-0.0010969828396154694,-0.0006692935326759522
,0.6440205002506715,-0.6935954034035614,-0.4150851158813373,1.0,0.09660152342347647,-0.009992684915146412,-0.0036103754630304814,0.0005174420948985226
9.0,-1.8643202249565896,1.635992784662714,1.6064184040617562,2.0,-0.007936332196117632,0.00222214528228841,-0.0005625858467382472,-0.0007033860112404883
,1.4296071365244651,-0.6149990469699489,-0.7076697324316681,7.0,-0.020567973768921558,0.0011565215131448812,0.00023349088405589082,0.0011796051726067108
,-0.6364025647329653,-0.6703673973771871,0.17191822008135488,8.0,0.06457302758241276,-0.01605840862797479,9.935317827566486e-06,-0.0008531661207172339
,-0.6247493975882625,1.1611860314122735,1.026768407121888,7.0,0.020539754738958586,0.008318950553300362,0.0013856482932082445,-0.0009357560830841568
,,0.18204965484926894,,1.0,-0.04363035297962683,0.0018628514453626905,0.00031227759557002414,
2.0,,-0.5105255248136124,0.008188899662910351,5.0,0.002129547255143309,0.011000423903457587,-0.0016384150958758373,-0.00040953596190539197
,1.5291029104882268,1.0026109056009012,0.943452124286658,5.0,0.029185356281740637,0.011396430059405844,0.0006084154823628223,0.00012456046326560525
,,-0.3809972264845415,0.5252904632534974,8.0,0.007883990916125622,0.003114310021270203,-0.0015976495201105614,-0.0011167406726675963
,1.3900517592346913,-0.5563730025866259,-0.4335185129964217,8.0,-0.022788371368955986,-0.011339104992016187,0.0005908619598742008,-0.0005812299256103393
,-1.338115748755073,0.6517249834571088,1.0076267935840024,6.0,0.020795048226180803,-0.007049493026346401,-0.0008095867828801183,1.6927167776137227e-05
,,2.33900126052644,1.9900808830205607,8.0,-0.001872178430034724,0.006203888635342038,0.0008444749617012157,-0.0015597426772163403
,0.02100401456515491,-1.1540134360889862,-1.1308215658625962,2.0,0.06874886757708945,0.059014021963620135,-0.002255442178337607,0.001771157957091944
,,2.129937887934478,1.7987839740233758,6.0,0.0032381553420618076,0.00827787336614067,-0.0007274247261623068,-0.00019695880520720238
,-0.03881106550908565,0.6665048374093074,0.13946451528347414,8.0,-0.0026731196649598,0.0001270720776050816,0.0024586927069343498,-3.551924034958566e-05
,-0.6761593406700671,0.7097403069651702,1.0259529107581706,8.0,-0.024254491509885862,0.004307325974998046,-8.716847413791806e-06,0.00042413117286859846
4.0,-1.237132165500204,,1.5156969516975574,7.0,0.005904897984127979,-0.0055489112499960535,1.2191960708177185e-05,-0.000504835358373642
,-1.2226460859443993,1.3332403968065536,1.0041159435464375,10.0,0.01949614175632255,0.022444658308606168,-7.518946048719873e-06,-0.0007328644654975902
,-0.8285662559624398,0.6885717189207403,0.2976308121190442,2.0,0.004241025893864054,-0.016969990074496656,2.471878338539179e-07,-1.5692231793367887e-05
,-1.8295680056319417,1.828725866096816,1.5432879539419098,1.0,0.02162553109347109,-0.0206294122146276,0.001200667286072926,-0.0012188509035912605
,-2.5319957307549363,0.8645861405096018,0.4111176059240769,9.0,0.0292313510407838,0.010600367085018495,0.001206284207257328,0.0015228414426958464
,,0.02142863337717971,-0.6609981682789113,9.0,-0.02047334653585863,-0.0037886614730514227,-0.00042796174807205073,0.00020683392530895263
,,3.2058985942188425,1.223282148826396,9.0,-0.01744619157183569,-0.009153494406206105,0.000496570642616375,0.00047612295814739817
,,1.2598425459846778,1.2447860180653532,7.0,-0.034093462360121146,-0.0383982181936651,0.0011455599034304875,4.366873551192201e-06
,-1.1689160357569472,1.8198296045087743,1.5072400157287902,5.0,0.006672497972631473,-0.0008160999319651194,0.0,-0.00031993866066339397
,0.7631482236936737,-1.0620307509654618,-0.7552261786557533,8.0,0.003517214093961185,0.015510006544054256,0.0010795592433440805,-0.0005401249924529101
3.0,1.5059547784933192,0.7330132866849766,,7.0,-0.004147669979447851,-0.002764169417726181,0.00013842539204305678,0.0
,1.7803313822501898,0.5647748561853755,1.2569575795015555,2.0,-0.0066444647136509535,0.007523946824073561,0.0006405413176755403,1.1159810912803399e-05
1.0,-1.3110043909280684,1.4716806268416565,1.3616009732279255,6.0,0.010771461800915198,-0.017857989881459525,0.0005884314663510156,1.0799125634618351e-05
,-0.7104644981467807,0.04146234477575219,-0.7713878755966891,9.0,-0.01168879237579186,-0.034532310188093884,-0.0003811277057546067,-0.00017177241263076687
,,0.7317555995990856,,5.0,-0.028795601082970083,0.005348969680928147,,3.1447728102343907e-06
1.0,2.374519670854513,0.2588061932352564,0.11549387576626365,8.0,-0.0020993592686362537,0.010511182966739136,-8.862018404481609e-06,0.00036671380823622985
,-0.6343416038825344,-0.06444306343612907,0.004393291117197953,8.0,-0.007259927346579396,0.010381888003435223,6.629024025728855e-07,0.0018372754441714984
,2.2513369056735586,0.5698155946926471,0.04263201764062112,9.0,0.006366856915119907,0.009467211123156028,2.025311008219508e-05,0.0001793608865202729
,,-0.29934290314852724,0.15419301520077552,6.0,-0.0023755174460315504,0.0066126721300772155,-0.000550438493916278,
,,0.8264471373218846,,3.0,-0.0007185503627595976,0.008028369412037066,-0.000186969034418892,4.536768823947155e-06
,0.488451179687245,1.1883677142924958,,3.0,0.004941604510335506,0.012301682340296013,-0.00036115541058515793,-0.0003737340245597355
,-1.06744771071133,0.2003746286684389,0.7831389335205148,7.0,0.011929606088399918,-0.010941052846076329,-7.599319785121321e-06,
,-0.022379311195893408,0.3680506105416427,-0.04554028105720157,10.0,-0.00989506358322892,0.045654557035422434,,
,,-0.3888985708644809,-0.3416235003780054,5.0,0.0014474420537963699,-0.008196532672086558,-0.00011185761840927652,-0.00011306311617883445
,0.5090186135909262,-0.4173579489344901,0.06493752526413896,7.0,-0.009929559857353087,0.00734204156606638,-0.000957711698308732,-0.0009298972881605453
,-1.188389329223502,0.525238605774441,0.6123447826395574,8.0,-0.020611177954276704,-0.0026835941774681266,-0.001063870682350587,-0.0010741727204873332
,-1.0719317992529291,1.7813994600258198,,5.0,0.0033682555709643445,-0.002458355271128066,0.0002937155260599623,-0.00028160100479021714
,2.9071205547039045,0.4775082498963444,0.6006384240654614,9.0,-0.013366339817425962,-0.033236006940401526,0.00037207352050476494,-0.00020117188942089088
,-0.6848578612172018,0.24336344870635546,0.3990474869495311,8.0,-0.02593511903170648,0.01571494127183212,-0.00028184072594931384,0.0005945303793929213
,0.3806684238169389,-0.04920228552714968,-0.4970771003125712,7.0,0.033570021760575705,-0.0197279073737219,-0.0016626718463176751,-0.0003970883652744708
,-0.9479606924227644,2.231296039817782,1.6030362634279902,6.0,0.0074423068646098985,-0.02348310359286792,-0.0010808301016650877,0.0005377074464600796
,-1.7030190494185986,0.8846185235937439,1.0452665035989008,4.0,-0.009370476192812465,0.007903149900695567,0.0011557693691760995,0.001167457557681816
,-0.8642315599105722,-0.5736302233893025,-0.7653953199710718,8.0,-0.05868901215301424,-0.01394069240234661,0.0003209140940420783,1.8853820533026984e-06
,-0.17381690377205192,-0.2616202983108171,0.1424156340698952,8.0,-0.017130789502601534,-0.011261272674573608,-0.0010819102265177717,-0.00034958632992895464
,-0.20354388624284545,0.11894714686228902,-0.25923579206039593,5.0,0.06665002115962464,-0.029022138474157643,1.0347594694486856e-05,0.0014753223943880526
,1.8272529852778685,0.21485230689946244,,9.0,-0.006095557800400879,-0.01565762601237601,0.000325268771875312,-0.0006435192473452834
,-1.0433880850729025,1.9953603908158843,1.4360969002213142,8.0,0.011628711421507966,0.004159076318534103,0.00037721406418756077,-1.209297003436068e-05
,-0.3873604449678355,-1.2240196715464693,,8.0,0.06024854352931733,-0.029709027669726187,-0.0046624795223570974,0.0007843061985791692
,0.7459102121647779,-0.620886048570671,-0.6936355901106568,7.0,0.04935805204146982,0.05668047247624525,-0.0007623694967062207,0.002297204340033037
,,3.2375349768823307,1.3373447359717106,9.0,-0.014971912736268663,0.0014747877541649663,-0.0006823232687522018,-2.4414149609917893e-06
1.0,,0.4062309724627965,0.5582638813435479,5.0,0.038979032028607065,0.01952548422201341,-1.0992738437556244e-05,-0.0011415954637183578
,1.463575929726468,0.15470937297924273,0.1992156842299026,5.0,0.0016736743794338149,0.007063383360189128,0.00017075054920801747,
,,0.8071432101498293,1.2627548183017956,6.0,-0.004538808589835904,-0.0012018921498156234,0.0,0.00028590239929528064
2.0,0.9319772727464696,-0.7754595804222316,,1.0,-0.006104716544556625,0.012775979341495498,-0.0001819867110138636,0.0007193711956237459
,-0.9461156825710418,0.4596710093386308,-0.06877725270409063,10.0,-0.008027494807457361,-0.018893543611027897,0.00024253941556414703,0.00016665190150228176
,-1.4544310848103217,1.217214668165022,0.4636237284827142,10.0,-0.0296966895298173,-0.015573028363212518,4.984384274392328e-06,-0.00040747597559442434
,-0.5849090938679775,0.6912318128516918,0.17892402377052374,1.0,-0.008184643538551709,-0.015593597580739919,-0.0002806119409499373,1.836685185448756e-05
,-0.9695363506695264,0.10819323015034882,0.7543400946671669,7.0,-0.01307083498340772,-0.018980419018019102,-0.0002925407950730915,-0.00015526109583961754
10.0,-2.39331503189202,0.8322542383987249,0.893710651084582,7.0,-0.0029138424179875186,0.015466299499910931,0.0008458086705850499,0.00011142680803273037
,-1.2677472697529246,0.4340832260853296,0.739425094348563,2.0,-0.0021619762844192468,0.011919870125889992,-1.005546943384595e-05,0.000331383781125452
,2.8004964650630213,1.4958368340791344,1.2614737376166187,7.0,-0.020990187646582902,0.013932609619713623,0.0008709131436608785,0.00022028967523747442
,-0.5167088435278601,0.10729941369492438,0.4033490941931233,1.0,0.04052126462716273,0.006264321671700232,-0.0009195016754058877,-1.2006855147622446e-05
,,-0.41403239840406103,-0.017431984120042942,8.0,-0.016202584654136806,-0.014688678596269752,-1.2366569845423725e-05,-1.6560347112711818e-05
,-0.8590300010038656,1.2113196145732976,1.6548478813130254,6.0,-0.015004278834847878,0.007289138144932538,-0.0001952350674272469,2.6432813788024232e-05
,-0.2879026027375311,0.4221313875277247,0.9147525562550765,2.0,0.023466680889089445,0.005662322622849225,-0.00031138144200831884,-0.00015914846339438885
,-0.8054871592749898,0.5164749096747527,1.2699503191246384,6.0,-0.005269400821043961,0.0026703363234168017,0.0003134546081464977,3.855600074168976e-06
,,0.4841115296704514,0.09449485789796193,7.0,-0.013530726453917995,-0.025117324820122813,-0.00040957727838976946,-9.598987766638626e-05
,-1.214763839144902,0.6004578575977775,,1.0,0.008120832482664809,0.009763749522215344,0.00014687619441162416,1.2971675072115726e-05
,-1.5009013919215315,1.5622941459838826,1.8179383488911216,6.0,0.004086541914478686,-0.004444413943025366,-0.00030802938229631345,0.00044329686030132815
,-0.20236519457796567,-0.7245813818482609,-0.3940891279313287,1.0,0.0003098472329965253,0.039746676651038496,0.0006734207883875188,-0.0010414151902080617
,2.0002566997314934,0.15976988433989175,-0.6551346506979824,9.0,-0.005115184782890123,0.015045323492526947,0.00019891093567884645,-0.0003997974942274326
,-0.5684308971191777,0.6791495437103552,,1.0,0.004274330185366981,-0.003944427576903083,-7.006654744237518e-05,0.0002207394910119104
,0.3527258493449764,-0.08858518308420987,-0.2574209122722844,9.0,0.029477680177797238,0.0015497075924858776,0.0006869817132788584,0.0005134236599881113
,-0.2626124591428391,2.3267066289250287,1.6207844098186994,6.0,-0.0049383740131229825,0.005774515474272086,-0.000771018350718249,9.6419517829236e-06
,,-0.15036909830948858,-1.4100974462404718,9.0,0.00936754248695318,0.0004533177217437621,-0.0006020451573903246,1.2466716100287782e-05
,0.7801973433864346,-0.32562528512279304,-1.7622238138160096,7.0,-0.017915322473196257,-0.0007540756470249309,-2.9766631352679717e-05,0.0002990745000048016
,-0.976293476027571,-0.3271445747869682,0.17917730318070646,1.0,-0.006357614733440856,-0.002533392479788885,,-0.0004433593220154749
,-0.8534644247931064,0.5104201482640366,,9.0,-0.003355429616103768,-0.009276956107888696,1.353190187339611e-05,1.2225644233103246e-05
,1.5784434938830152,0.19027930163489912,0.5300156308755636,8.0,-0.026540879839618947,-0.029663954953601523,8.540809317791565e-06,0.0008686683775392137
,,-0.17529765417203386,-0.6093822575558098,9.0,0.03601804696412683,-0.00521283731883849,1.3727758266645136e-05,-0.00105318559148186
,,0.5174651734380312,,1.0,-0.0014037018980764904,0.011146554418950995,0.0008874402610507846,0.0
,-0.8385656281921543,1.3581034942706862,1.2610138724673143,6.0,0.001482721547757594,0.0010125915648624237,-0.00030997188020618065,-9.762403388520833e-05
,1.2904677685163135,1.256526494020958,1.1301791019016103,6.0,0.008741270900823406,0.006391412389729433,-0.00026933444891225376,9.788885074685066e-06
,-0.8674710000959364,0.14805359816272773,0.05593032177650768,5.0,0.03121994109541914,-0.02645860945627472,-0.00034191660462784063,-0.001882329525121321
7.0,2.363114134317511,-0.039681772752272686,-0.004287004632429446,9.0,-0.03388688463870667,0.012331692437342357,0.00018405956310722042,0.00016433742447428701
,-0.6875875023474791,1.2496223356428815,0.7410897941339759,5.0,0.022171287344320386,-0.01881794026250992,0.0004094197149067386,-0.0006359352763306122
,3.794824949454157,1.963186051995554,1.5540143321607731,2.0,0.002035538675605485,0.007855599825894389,0.00014463400206067993,-0.00014147174858549443
,0.5832362418003154,0.15122743681416412,,1.0,-0.015263762481862163,0.007146123734212669,-0.00044190299916805384,0.00023701400898017358
,-0.3129498566767145,0.9226265510713036,0.8758228881668617,7.0,-0.0002649825049813234,-0.00048312941964278987,0.00044969518539717424,-8.220987676766137e-07
1.0,2.7114128375298665,2.3193183593335425,0.477681229942272,9.0,-0.018227140386568145,-0.010788181328600106,0.001000284318666949,-0.00029017567321481245
,-0.8150439935144289,0.6116080828312427,0.04561219887761858,2.0,-0.010348060443503731,-0.003692128685203589,0.000269148602104472,-0.0002730645003039985
,-0.8183636688074849,-0.18190928233633274,0.2799987444786656,2.0,-0.014066194762419987,-0.01905370584576421,9.040333546098393e-06,0.00022838144780937334
,-0.7897268344366406,0.17960988896506602,0.47654620719307705,8.0,-0.010076877364450045,0.007010733888796239,-0.0006102609342287322,0.0001075159947641675
,0.12599993568318446,-0.3465825884956343,-0.18643090158657727,8.0,0.0030265253588938968,0.009050628566803944,0.0006858273833292314,-0.0006345407064062294
2.0,,2.230305934329831,1.9610435006982507,6.0,0.0012395398677738912,0.002344251246610005,-0.0004362643594772015,0.00012936501465772354
,0.8538135264737108,-0.13997185954758298,-1.650370490999464,9.0,0.0020257623066611205,-0.015618018563475609,-0.00014730107487291618,-1.9690450374825602e-05
6.0,-1.8338738919569488,3.1348520190408866,1.2399696382081131,7.0,0.013964712307826841,-0.03997389657387613,-0.00014737838477676382,0.00016737304974876035
,-0.9863169168412456,0.6198319797095905,0.536742168313556,2.0,-0.006342189520846386,-0.0004013016312019863,0.0003574694169954095,0.0004959316755012347
,-1.5215352102522557,0.12721570641441696,0.2163620405168304,8.0,-0.02385157863153247,0.03192479872181065,-0.0015225819099184087,0.000233440203321512
,,0.7698240070374445,,1.0,-0.0019359508686623028,0.0008372404797332543,0.0002468587469450514,0.00024070290636081474
7.0,3.444832928255819,2.008573858131161,,1.0,0.030128682874289544,0.002383884046919059,0.0006543470215651035,0.0012450035218804876
,-0.16599819781568656,-0.11267970821839345,,1.0,-0.01395355883928988,-0.013181599239862072,0.0004383109337119848,0.00013049238218403592
1.0,-0.856652235158468,0.6584344882777269,,7.0,0.02231549903278415,-0.0068101108014488616,-3.172766899370693e-07,-0.0007961279224110244
,-0.21249374508552504,0.8265884823612776,0.8538304406332525,5.0,-0.02238050366394112,0.0022512577600981095,0.00017147188474380998,-0.00033604949630567163
,-0.8083340407294856,0.8478921183980599,,3.0,0.012209501873830913,0.0005347820726516427,2.9755468787714094e-05,-0.0001966901165944696
,0.3898968989699041,-0.4501271530286348,-0.048328630034355086,8.0,-0.0004059064759477099,0.0007479387530894247,2.261434119607004e-06,-0.00014327093944594462
