uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
c09b2954-8cf7-4227-8895-099fe8fdb9cc,"Abdul Ghani Abdul Hamid","nlbshtx:Arts>>Literature>>Malay Literature|nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|A. Ghani Hamid (Abdul Ghani Hamid), 1933-|Authors, Malay--Singapore--Biography|Artists--Singapore--Biography|Award winners--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Literature |Cultural Medallion Recipients (Literature) |Award winners |Malay writers |Poets","Abdul Ghani Abdul Hamid (b. 13 April 1933, Singapore–d. 13 April 2014, Singapore) was an award-winning writer, poet and artist. Writing primarily in Malay, A. Ghani Hamid, as he was commonly known, had hundreds of poems, short stories, essays, newspaper articles and plays to his name. As a painter, he had participated in more than 60 exhibitions since 1950. He was a founding member of Angkatan Pelukis Aneka Daya (APAD, or Artists of Various Resources) and the recipient of three prestigious literary awards: Anugerah Tun Seri Lanang (1998), Southeast Asia Write Award for Malay Poetry (1998) and the Cultural Medallion (1999).","na","National Library Board Singapore","text/html :. 19 KB , 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_427__2008-11-18.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c09b2954-8cf7-4227-8895-099fe8fdb9cc?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c09b2954-8cf7-4227-8895-099fe8fdb9cc?s=SM"
6e7fc3ec-b40c-4f81-b65a-f052ec052480,"Chong Fah Cheong","nlbshtx:Arts>>Visual Arts>>Sculpture|Sculptors--Singapore--Biography|Award winners--Singapore--Biography|_People:Chong, Fah Cheong |_Awards:Cultural Medallion |Cultural Medallion Recipients (Art) |Arts personalities |nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Sculptors","Chong Fah Cheong (b. 20 January 1946, Singapore–) is a self-taught sculptor who is locally and internationally recognised for his iconic sculptures that reflect his whimsical disposition. Considered one of Singapore’s pioneer sculptors, Chong currently resides in Canada, though he still exhibits in Singapore. He is the recipient of the 2014 Cultural Medallion (Visual Arts).","na","National Library Board Singapore","text/html :. 24 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1466_2009-02-20.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/6e7fc3ec-b40c-4f81-b65a-f052ec052480?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/6e7fc3ec-b40c-4f81-b65a-f052ec052480?s=SM"
c64b7601-6838-428a-a11e-067c89a5dee0,"Margaret Leng Tan","nlbshtx:Arts>>Performing Arts>>Music|Tan, Margaret Leng, 1945-|Women pianists--Singapore--Biography|Women musicians--Singapore--Biography|nlbdltx:Arts>>Music>>Musical instruments and ensembles>>Piano and keyboard|Personalities |Music |_Awards:Cultural Medallion |Cultural Medallion Recipients (Music) |nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Pianists","Margaret Tan Hee Leng (b. 1945, Singapore–), popularly known as Margaret Leng Tan, is a pianist and a leading figure in experimental music. One of the best-known Singaporean musicians internationally, she is famed for her skill with unconventional playing techniques and in playing the toy piano.","na","National Library Board Singapore","text/html :. 28KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1876_2012-03-23.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c64b7601-6838-428a-a11e-067c89a5dee0?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c64b7601-6838-428a-a11e-067c89a5dee0?s=SM"
19cc3f26-e267-4ebe-8ac6-3ea27565ca07,"Roger Jenkins","nlbshtx:Personalities>>Biographies>>Artists|Dramatists--Biography|Poets--Biography|Artists--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|nlbdltx:Language and literature>>Drama|Theatrical actors |Storytellers","Roger Jenkins (b. 1953, Singapore – ), Singapore-born Briton turned Singaporean, drama educator, poet, playwright, storyteller, and artistic director of Dramaplus Arts, made his mark here in drama and the arts.","na","National Library Board Singapore","text/html :. 11 KB, 1 p. .","eng","na","admin","2008-07-31","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1335_2008-07-27.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/19cc3f26-e267-4ebe-8ac6-3ea27565ca07?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/19cc3f26-e267-4ebe-8ac6-3ea27565ca07?s=SM"
f65935cb-e2b9-4d05-8b42-372511688d42,"Daren Shiau","nlbshtx:Personalities>>Biographies>>Authors|Shiau, Daren V. L.--Biography|Award winners--Singapore--Biography|Authors, Singaporean--Biography|Poets--Singapore--Biography|Environmentalists--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Personalities |Writers |Poets","Daren Shiau Vee Lung (b. 1971, Singapore–) is a writer, lawyer and an environmental activist. He won the Singapore Literature Prize Commendation Award in 1998 for his debut novel, Heartland. Shiau also received the National Arts Council’s Young Artist Award in 2002. In addition to his literary career, Shiau is a partner with the law firm, Allen and Gledhill. Over the last two decades, he has held appointments in the Films Appeal Committee of the Board of Film Censors, the boards of the Singapore Environment Council and the National Parks Board, as well as the supervisory panel of the former Ministry of Community Development’s Feedback Unit.","na","National Library Board Singapore","text/html :. 20 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1244_2008-04-27.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f65935cb-e2b9-4d05-8b42-372511688d42?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f65935cb-e2b9-4d05-8b42-372511688d42?s=SM"
20a12d97-cabf-48cd-bb7a-e103a9e62f5c,"Kam Kee Yong","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Kam, Kee Yong, 1938-|Composers--Singapore--Biography|Violinists--Singapore--Biography|Conductors (Music)--Singapore--Biography|nlbdltx:Arts>>Music>>Conducting|Award winners |Composers |Conductors (Music) |Music directors |Violinists |Cultural Medallion Recipients (Music)","Kam Kee Yong (b. Penang, Malaysia–) is a composer, violinist, conductor, artist, and the father of violinist Kam Ning. He is often described as a self-made man, with values of hard work and a pioneering spirit. Kam led the Singapura String Orchestra and the People’s Association String Orchestra from the 1970s to ’80s, nurturing a generation of musicians. He is a strong advocate for the performance of local compositions.","na","National Library Board Singapore","text/html :. 32 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1808_2011-05-12.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/20a12d97-cabf-48cd-bb7a-e103a9e62f5c?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/20a12d97-cabf-48cd-bb7a-e103a9e62f5c?s=SM"
b0ff3b60-7a40-4426-b899-0297029d21ec,"Dream Academy Productions","nlbshtx:Arts>>Performing Arts>>Theatre|nlbshtx:Organisations>>Associations>>Arts Groups|Theatrical companies--Singapore|Theater--Production and direction--Singapore|nlbdltx:Arts>>Theatre>>Theatre direction and production|Theatre |Arts organisations |Theatre companies","Dream Academy Productions (DAP) is a theatre production company established by local actress and comedian Selena Tan in 2000. The company is well known for its comedic productions featuring music and satire, such as the popular Dim Sum Dollies and Broadway Beng. Besides theatre productions, DAP also provides hosting services for corporate events.","na","National Library Board Singapore","text/html :. 26 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1811_2011-05-24.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b0ff3b60-7a40-4426-b899-0297029d21ec?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b0ff3b60-7a40-4426-b899-0297029d21ec?s=SM"
b9802e24-3993-4fd3-acee-ca360864b875,"Chua Soo Bin","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Chua, Soo Bin, 1932-|Photographers--Singapore--Biography|Advertising--Photographers--Singapore|nlbdltx:Arts>>Photography>>Fashion photography|Award winners |Photographers |Cultural Medallion Recipients (Photography)","Chua Soo Bin 蔡斯民 (b. 1932, Singapore–) is a photographer who has received accolades for his work in advertising and fashion photography, in particular for his 1980s photographic documentation of the lives of important Chinese ink painters. He is also a well-respected gallerist in Asia, and has exhibited the works of key members of the Chinese avant-garde movement of the 1980s, as well as numerous other important Asian artists.","na","National Library Board Singapore","text/html :. 18 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1809_2011-05-12.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b9802e24-3993-4fd3-acee-ca360864b875?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b9802e24-3993-4fd3-acee-ca360864b875?s=SM"
431790af-0fd7-4b26-94ea-2ee766dd52ef,"Chong Tze Chien","nlbshtx:Personalities>>Biographies|nlbshtx:Arts>>Performing Arts>>Theatre|Chong, Tze Chien, 1974-|Dramatists--Singapore--Biography|Award winners--Singapore--Biography|nlbdltx:Arts>>Theatre>>Playwriting|Personalities |Theatre |Playwrights","Chong Tze Chien, 张子健 (b. 1974, Singapore–) is a talented and versatile playwright. One of Singapore’s brightest playwrights, Chong has been compared to heavyweights such as Arthur Miller and Kuo Pao Kun by Casey Lim, the former associate artistic director of TheatreWorks. Chong is truly passionate about all things theatre, evidenced by the diverse roles he has undertaken besides playwriting: actor, producer, director, set designer and as a mentor to upcoming writers.","na","National Library Board Singapore","text/html :. 30 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1859_2011-12-05.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/431790af-0fd7-4b26-94ea-2ee766dd52ef?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/431790af-0fd7-4b26-94ea-2ee766dd52ef?s=SM"
c4ec0841-c035-424f-aeb4-b5d8de43f4f8,"M. Balakrishnan","LCNA: Ilankannan, Cinkai Ma., 1938- |Authors, Tamil--Biography|Award winners--Singapore--Biography|Authors, Singaporean--Biography|nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|Cultural Medallion Recipients (Literature) |Short story writers","M. Balakrishnan (b. 18 September 1938, Singapore – ), or Mayandiambalam Balakrishnan, is a prominent author popularly known by his pen name Ma Ilangkannan. He was the first Tamil writer to receive the South East Asian Writers Award in 1982. Awarded the Cultural Medallion in 2005, he has been acclaimed by various figures in the Tamil literary world including C. Raveendran, Karthigesu Sivathambi, K. Pancangam and Venkat Swaminathan.","na","na","text/html :. 23.55 KB, 4 p..","eng","All Rights Reserved. National Library Board Singapore 2012.","admin","2012-09-13","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2012-09-03_100558.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c4ec0841-c035-424f-aeb4-b5d8de43f4f8?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c4ec0841-c035-424f-aeb4-b5d8de43f4f8?s=SM"
a99d504b-f085-42af-818a-a563b11d4f2b,"Tay Chee Toh","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Tay, Chee Toh, 1941-|Award winners--Singapore--Biography|Sculptors--Singapore--Biography|Artists--Singapore--Biography|nlbdltx:Arts>>Painting|nlbdltx:Arts>>Sculpture|Award winners |Cultural Medallion Recipients (Art) |Painters (Art) |Sculptors","Tay Chee Toh (b. 1941, Johor, Malaysia–) is a second-generation Singapore artist. His works, which range from paintings to sculptures and prints, have been associated with figurative and abstract art, and draw on a diverse range of influences including batik painting, industrial objects and the surreal. In 1985, Tay received the Cultural Medallion. He also won the second and first prizes in the United Overseas Bank (UOB) Painting of the Year competition in 1982 and 1985 respectively.","na","National Library Board Singapore","text/html :. 18 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1883_2012-05-22.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a99d504b-f085-42af-818a-a563b11d4f2b?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a99d504b-f085-42af-818a-a563b11d4f2b?s=SM"
bb1c75fc-c695-4df0-85a1-0ce2f9e74da0,"Ong Keng Sen","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Ong, Keng Sen|Theatrical producers and directors--Singapore--Biography|nlbdltx:Arts>>Theatre>>Theatre direction and production|Award winners |nlbshtx:Arts>>Performing Arts>>Theatre|Theatre |Cultural Medallion Recipients (Theatre) |Theatrical directors","Ong Keng Sen (b. 1964, Singapore–), the critically acclaimed artistic director of TheatreWorks, a local theatre company, is best known for his intercultural Shakespeare-inspired trilogy of works – Lear, Desdemona and Search: Hamlet. He was the artistic director of an international arts festival, In-Transit, held at the House of World Cultures, Berlin, in 2002 and 2003. Winner of the Young Artist Award in 1993, the Singapore Youth Award (Arts & Culture) in 2000 and the Cultural Medallion(Theatre) in 2003, Ong is a trailblazer in the development of Singaporean and Asian theatre, and has achieved international fame with his works that have been staged in Asia, Australia, Europe and the United States.","na","National Library Board Singapore","text/html :. 24 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_426_2005-01-13.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/bb1c75fc-c695-4df0-85a1-0ce2f9e74da0?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/bb1c75fc-c695-4df0-85a1-0ce2f9e74da0?s=SM"
e303bc8a-4983-4938-b0fd-e0f65a009c0b,"Richard Olaf Winstedt","nlbshtx:Personalities>>Biographies>>Colonial Administrators|Winstedt, Richard Olof, Sir, 1878-1966|Colonial administrators--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>Austronesian and Oceanian literatures>>Malay literature|Colonial administrators","Richard Olaf Winstedt (Sir) (b. 2 August 1878, Oxford, England–d. 2 June 1966, London, England) was a British colonial administrator and scholar. Besides introducing numerous reforms as the director of education for the Straits Settlements, he is also remembered for his contributions to the study of Malayan folklore, history and language, on which he had published many works over a 50-year period.","na","National Library Board Singapore","text/html :. 25 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1629_2010-01-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e303bc8a-4983-4938-b0fd-e0f65a009c0b?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e303bc8a-4983-4938-b0fd-e0f65a009c0b?s=SM"
e16c77b3-3a34-4a47-8440-cdec45b5247d,"William H. Read","nlbshtx:Personalities>>Biographies>>Colonial Administrators|William Henry Macleod Read, 1819-1909|Colonial administrators--Singapore--Biography|Pioneers--Singapore--Biography|nlbdltx:People and communities>>Social groups and communities|Colonial administrators","William Henry Macleod Read, K.C.N.L., C.M.G., affectionately known as WH,  (b. 7 February 1819, Scotland–d. 10 May 1909, England) was an established businessman and an active contributor to political and social interests during the almost 46 years of his life in Singapore. Treasurer of Singapore’s first public library and an honorary police magistrate, Read was one of the strongest advocates for the transfer of the Straits Settlements to the Colonial Office in London. He wrote a book, Play and Politics, Recollections of Malaya by an Old Resident which was published in London in 1901. Read Bridge and Read Street are named after him.","na","National Library Board Singapore","text/html :. 19 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_138_2005-01-22.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e16c77b3-3a34-4a47-8440-cdec45b5247d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e16c77b3-3a34-4a47-8440-cdec45b5247d?s=SM"
88f5e806-0ee1-4fd3-9af6-f54a287fd02c,"Yong Nyuk Lin","nlbshtx:Personalities>>Biographies>>Political Leaders|Yong, Nyuk Lin, 1918-|Education ministers--Singapore--Biography|Political leadership--Singapore|nlbdltx:Law and government>>Political process>>Leadership|Politicians","Yong Nyuk Lin (b. 24 June 1918, Seremban, Negeri Sembilan, Malaya–d. 29 June 2012, Singapore) was the minister for education in the first cabinet of the People’s Action Party. He later took on the health and communications portfolios. In these capacities, he increased access to education, sought to establish sustainable population growth, and improved public transport and traffic congestion.","na","National Library Board Singapore","text/html :. 26 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1632_2010-01-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/88f5e806-0ee1-4fd3-9af6-f54a287fd02c?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/88f5e806-0ee1-4fd3-9af6-f54a287fd02c?s=SM"
36c903c6-6caa-4d8d-a93b-7055801c2726,"George Murray Reith","nlbshtx:Personalities>>Biographies>>Religious Leaders|Reith, George Murray, 1863–1948|Clergy--Singapore--Biography|Presbyterians--Biography|nlbdltx:Philosophy, psychology and religion>>Religion>>Christianity|Religious leaders","George Murray Reith (Reverend) (b. 1863–d. 27 February 1948, Edinburgh, Scotland) was a minister of the local Presbyterian church. He is better known as the author of Handbook to Singapore. First published in 1892, Handbook to Singapore was one of Singapore’s earliest tourist guidebooks.","na","National Library Board Singapore","text/html :. 18 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1633_2010-01-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/36c903c6-6caa-4d8d-a93b-7055801c2726?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/36c903c6-6caa-4d8d-a93b-7055801c2726?s=SM"
21bb4517-ca9e-4822-ab7e-8bb5f965d046,"Fort Tanjong Katong","nlbshtx:Politics and Government>>National Security>>Defence|Fortification--Singapore--History--19th century|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|nlbdltx:Law and government>>Security>>Civil defence|National defence","From 1879 to 1901, Fort Tanjong Katong stood on the eastern side of Singapore, adjacent to Katong Beach on what is now Meyer Road and Fort Road. It lent its name to Fort Road, which led to the base of the fort. Built by the British colonial government, Fort Tanjong Katong was one of the oldest forts on the island of Singapore. It formed part of a series of defensive batteries and fortifications along the southern coast of Singapore, which protected Singapore’s town and busy port. However, the fort’s isolated location was a major disadvantage. Moreover, with insufficient troops to man the fort and the lack of a clean water supply in the area, it was eventually abandoned by the military and later buried until it was rediscovered around 2001.","na","National Library Board Singapore","text/html :. 17 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1616_2009-11-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/21bb4517-ca9e-4822-ab7e-8bb5f965d046?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/21bb4517-ca9e-4822-ab7e-8bb5f965d046?s=SM"
164c25a2-37c7-49f4-90c5-8adf55a17e98,"The Weekend Car Scheme","nlbshtx:Events>>National Campaigns|Automobiles--Licenses--Singapore|Traffic engineering--Singapore|nlbdltx:Law and government>>Safety administration>>Land transportation|National campaigns","The Weekend Car (WEC) scheme was introduced on 1 May 1991. Two revamped versions of the WEC scheme were subsequently introduced, namely the Off-Peak Car (OPC) Scheme from 1 October 1994 and the Revised Off-Peak Car (ROPC) Scheme from 25 January 2010. These schemes offered new and existing car owners the option to save on car registration related fees and road taxes, in return for using their cars during restricted hours – mostly on weekends, public holidays and at night. Cars registered under the schemes are differentiated by red licence plates with white lettering.","na","National Library Board Singapore","text/html :. 8 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_152_2005-02-02.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/164c25a2-37c7-49f4-90c5-8adf55a17e98?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/164c25a2-37c7-49f4-90c5-8adf55a17e98?s=SM"
ef6070cf-b197-4a40-9648-781d52470c1a,"Iskandar Jalil","nlbshtx:Arts>>Visual Arts|nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Iskandar Jalil, 1940- --Biography|Potters--Singapore--Biography|nlbdltx:Arts>>Decorative arts>>Pottery and ceramics|Visual Arts |Award winners |Cultural Medallion Recipients (Art) |Potters","Iskandar Jalil (b. 5 January 1940, Singapore–) is an eminent local ceramist who uses fine clay to develop bowls and pots into artworks, integrating Japanese and Islamic styles. Iskandar was awarded the Cultural Medallion for Visual Arts in 1988.","na","National Library Board Singapore","text/html :. 14 KB , 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_267_2005-01-13.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ef6070cf-b197-4a40-9648-781d52470c1a?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ef6070cf-b197-4a40-9648-781d52470c1a?s=SM"
6b802038-b854-4bbd-ab69-45caaf2da456,"Mohamed Latiff Mohamed","nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|Cultural Medallion Recipients (Literature) |Award winners |Mohamed Latiff Mohamed, 1950-|Authors, Malay--Singapore--Biography|Award winners--Singapore--Biography|Malay writers |Poets |Short story writers","Mohamed Latiff Mohamed (b. 20 March 1950, Singapore– ) is a prolific poet and writer in Singapore’s Malay literary scene. A teacher by training, he is best known for his works about the struggles of the Malay community in post-independence Singapore. A three-time winner of the Singapore Literature Prize, Mohamed Latiff was awarded the Cultural Medallion in 2013.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-11-11_140449.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/6b802038-b854-4bbd-ab69-45caaf2da456?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/6b802038-b854-4bbd-ab69-45caaf2da456?s=SM"
54ff3cff-209d-43fa-93a9-295f242b831d,"Khoo Seok Wan 邱菽园","nlbshtx:Personalities>>Biographies>>Authors|Khoo, Seok Wan, 1874-1941|Poets--Biography|Political activists--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Chinese literature>>Chinese poetry|nlbdltx:Law and government>>Political ideologies|Writers","Khoo Seok Wan (¬¬邱菽园) (b. 10 November 1874, Fujian, China — d. 1 December 1941, Singapore) was better known in Singapore as a literary scholar and poet. In his youth, he was a strong supporter of the Reformist Movement in China and founded progressive newspapers that advocated China’s reformation. He was one of the earliest Chinese-educated men to promote education for girls in Singapore.","na","National Library Board Singapore","text/html :. 17 KB, 2 p..","eng","na","admin","2010-03-02","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1652_2010-03-02.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/54ff3cff-209d-43fa-93a9-295f242b831d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/54ff3cff-209d-43fa-93a9-295f242b831d?s=SM"
0de88596-bafe-463a-98a6-0b45028a0165,"Choo Hoey","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Choo, Hoey, 1934-|Conductors (Music)--Singapore--Biography|Award winners--Singapore--Biography|nlbdltx:Arts>>Music>>Conducting|Award winners |Cultural Medallion Recipients (Music) |Conductors (Music)","Choo Hoey (b. 20 October 1934, Palembang, Sumatra, Indonesia–) is the founder and conductor emeritus of the Singapore Symphony Orchestra (SSO). He was the SSO’s resident conductor and music director from 1979 to 1996. A master in his field, Choo has gained a reputation for his expert handling of the orchestra and his genuine feeling for contemporary music. Over his long and fruitful conducting career, he has built a large opera repertoire of almost 70 scores.","na","National Library Board Singapore","text/html :. 19 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1649_2010-02-25.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0de88596-bafe-463a-98a6-0b45028a0165?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0de88596-bafe-463a-98a6-0b45028a0165?s=SM"
db732c32-3744-4a0f-b100-bb51250db001,"Vincent Hoisington","nlbshtx:Personalities>>Biographies>>Artists|Hoisington, Vincent, 1924-1972|Artists--Singapore--Biography|nlbdltx:Arts>>Sculpture|nlbdltx:Arts>>Painting|nlbdltx:Arts>>Decorative arts>>Interior design and decoration|Artists","Vincent Hoisington (b. 1924, Singapore–d. 24 June 1972, Singapore) was a talented artist, sculptor, architect and musician who was active during the 1960s and 70s. He is best known for his murals and aluminium relief works.","na","National Library Board Singapore","text/html :. 12 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1653_2010-03-17.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/db732c32-3744-4a0f-b100-bb51250db001?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/db732c32-3744-4a0f-b100-bb51250db001?s=SM"
0f964e7f-5382-416b-932b-3da4151f20e3,"Georgette Chen","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Chen, Georgette, 1907-1993--Biography|Award winners--Singapore--Biography|Women painters--Singapore--Biography|Artists--Singapore--Biography|nlbdltx:Arts>>Painting>>Oil painting|Award winners |Oil painting |Cultural Medallion Recipients (Art) |Painters (Art)","Georgette Chen Li Ying, born Chang Li Ying (b. October 1906, Zhejiang, China–d. 15 March 1993, Singapore), was one of Singapore’s pioneer artists who established the Nanyang style of painting. Known for her still life and portraits in oils, Chen was awarded the Cultural Medallion in 1982 for her outstanding achievements and contributions to art in Singapore.","na","National Library Board Singapore","text/html :. 13 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_698_2005-01-12.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f964e7f-5382-416b-932b-3da4151f20e3?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f964e7f-5382-416b-932b-3da4151f20e3?s=SM"
0a85ef4d-0121-4158-a820-fc9dd2674a7d,"Subhas Anandan","nlbshtx:Personalities>>Biographies|Anandan, Subhas, 1947-|Lawyers--Singapore--Biography|nlbdltx:Law and government>>Criminal law|Personalities","Subhas Anandan (b. 1947, Kerala, India–d. 7 January 2015, Singapore) was a prominent criminal defence lawyer in Singapore. He took on numerous high-profile cases, including that of “One-Eyed Dragon” Tan Chor Jin, and the kidney trading case involving retail tycoon Tang Wee Sung. Besides being a senior partner at RHTLaw Taylor Wessing, he was also a founding member and the first president of the Association of Criminal Lawyers of Singapore (ACLS). Outside the legal arena, Anandan was the president of Cuesports Singapore, an association for billiards.","na","National Library Board Singapore","text/html :. 30 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1644_2010-02-17.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0a85ef4d-0121-4158-a820-fc9dd2674a7d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0a85ef4d-0121-4158-a820-fc9dd2674a7d?s=SM"
